mu,sigma,integral,error
0.805719,0.584466,-0.441161,0.00164176
0.799811,0.593875,-0.436018,0.00178193
0.799811,0.593875,-0.436018,0.00178193
0.796498,0.608475,-0.448706,0.00127746
0.796498,0.608475,-0.448706,0.00127746
0.819919,0.603954,-0.449371,0.00189953
0.80715,0.617885,-0.454128,0.00123239
0.80715,0.617885,-0.454128,0.00123239
0.819225,0.624888,-0.448983,0.00163677
0.810221,0.601009,-0.448669,0.00145717
0.789214,0.587989,-0.443963,0.00149035
0.789159,0.585768,-0.439846,0.00158756
0.789159,0.585768,-0.439846,0.00158756
0.789159,0.585768,-0.439846,0.00158756
0.789159,0.585768,-0.439846,0.00158756
0.7951,0.575788,-0.438774,0.0015831
0.7951,0.575788,-0.438774,0.0015831
0.792624,0.591613,-0.436058,0.00158342
0.796657,0.615994,-0.460696,0.00120838
0.796657,0.615994,-0.460696,0.00120838
0.796657,0.615994,-0.460696,0.00120838
0.796657,0.615994,-0.460696,0.00120838
0.796657,0.615994,-0.460696,0.00120838
0.796657,0.615994,-0.460696,0.00120838
0.796657,0.615994,-0.460696,0.00120838
0.796657,0.615994,-0.460696,0.00120838
0.796657,0.615994,-0.460696,0.00120838
0.786555,0.632038,-0.443554,0.00157
0.809222,0.621005,-0.441122,0.00253355
0.809222,0.621005,-0.441122,0.00253355
0.803479,0.61283,-0.450087,0.00147991
0.803479,0.61283,-0.450087,0.00147991
0.803479,0.61283,-0.450087,0.00147991
0.813609,0.598061,-0.445317,0.00151455
0.820506,0.60724,-0.447044,0.00130563
0.797803,0.608723,-0.448882,0.00161444
0.793017,0.591968,-0.440027,0.00150907
0.793017,0.591968,-0.440027,0.00150907
0.784793,0.587169,-0.439979,0.00169024
0.799209,0.604246,-0.442121,0.00148178
0.801472,0.610162,-0.440973,0.00189197
0.784249,0.611079,-0.4467,0.00190054
0.766182,0.623335,-0.444888,0.00135751
0.766182,0.623335,-0.444888,0.00135751
0.754214,0.648019,-0.435825,0.00169643
0.754214,0.648019,-0.435825,0.00169643
0.741,0.650021,-0.430082,0.00185457
0.741,0.650021,-0.430082,0.00185457
0.748906,0.651219,-0.433012,0.00146724
0.758396,0.634845,-0.432663,0.00186065
0.760569,0.64105,-0.436734,0.00119666
0.752242,0.641527,-0.438789,0.00159445
0.752242,0.641527,-0.438789,0.00159445
0.753318,0.620673,-0.430088,0.00125791
0.774533,0.624251,-0.437227,0.00171851
0.791016,0.606914,-0.447705,0.00148192
0.805026,0.618975,-0.45007,0.00130892
0.787994,0.627679,-0.444414,0.00166497
0.811003,0.636309,-0.446326,0.00235982
0.835322,0.618379,-0.43993,0.00269298
0.817036,0.614228,-0.446667,0.00142617
0.817036,0.614228,-0.446667,0.00142617
0.818337,0.596102,-0.447725,0.00158444
0.818337,0.596102,-0.447725,0.00158444
0.830732,0.595039,-0.449813,0.00160785
0.818192,0.600473,-0.453511,0.0012548
0.836691,0.605262,-0.445782,0.00146186
0.816607,0.591138,-0.444357,0.00156821
0.830955,0.590459,-0.446571,0.00156294
0.828346,0.57516,-0.439683,0.00190331
0.810086,0.576078,-0.43952,0.00159872
0.810086,0.576078,-0.43952,0.00159872
0.810086,0.576078,-0.43952,0.00159872
0.810086,0.576078,-0.43952,0.00159872
0.810086,0.576078,-0.43952,0.00159872
0.810086,0.576078,-0.43952,0.00159872
0.825461,0.600526,-0.438142,0.00222311
0.82489,0.60185,-0.446704,0.00160826
0.81178,0.582152,-0.435794,0.00160369
0.81178,0.582152,-0.435794,0.00160369
0.812456,0.605265,-0.456281,0.00141091
0.812456,0.605265,-0.456281,0.00141091
0.800852,0.630082,-0.453211,0.00120509
0.800852,0.630082,-0.453211,0.00120509
0.800852,0.630082,-0.453211,0.00120509
0.800852,0.630082,-0.453211,0.00120509
0.791879,0.616602,-0.451868,0.00150905
0.791879,0.616602,-0.451868,0.00150905
0.791879,0.616602,-0.451868,0.00150905
0.777943,0.59593,-0.436595,0.0013516
0.777943,0.59593,-0.436595,0.0013516
0.7627,0.611122,-0.446391,0.00127472
0.7627,0.611122,-0.446391,0.00127472
0.773464,0.613894,-0.451161,0.00152602
0.754112,0.605492,-0.438607,0.0016041
0.754112,0.605492,-0.438607,0.0016041
0.754112,0.605492,-0.438607,0.0016041
0.754112,0.605492,-0.438607,0.0016041
0.754112,0.605492,-0.438607,0.0016041
0.775876,0.618859,-0.44821,0.00134834
0.775876,0.618859,-0.44821,0.00134834
0.78058,0.613324,-0.442716,0.00162541
0.768817,0.622209,-0.451556,0.00144146
0.768817,0.622209,-0.451556,0.00144146
0.758362,0.60021,-0.431888,0.00158308
0.758362,0.60021,-0.431888,0.00158308
0.74064,0.589821,-0.427781,0.00182417
0.757449,0.606216,-0.43703,0.00186394
0.782039,0.623642,-0.43972,0.00162116
0.782901,0.642718,-0.438189,0.00153946
0.782901,0.642718,-0.438189,0.00153946
0.766428,0.644297,-0.432346,0.00224996
0.775389,0.633526,-0.425255,0.00236294
0.75059,0.611351,-0.43359,0.00163643
0.76875,0.619545,-0.437981,0.00158206
0.785319,0.62002,-0.449679,0.00153478
0.777851,0.595229,-0.44494,0.00148069
0.764568,0.60681,-0.433126,0.00181814
0.754948,0.593857,-0.434717,0.00185346
0.75754,0.593173,-0.434317,0.00169734
0.764007,0.608337,-0.445446,0.00136107
0.744518,0.583717,-0.439371,0.00168467
0.744518,0.583717,-0.439371,0.00168467
0.744518,0.583717,-0.439371,0.00168467
0.744518,0.583717,-0.439371,0.00168467
0.744518,0.583717,-0.439371,0.00168467
0.744518,0.583717,-0.439371,0.00168467
0.744518,0.583717,-0.439371,0.00168467
0.744518,0.583717,-0.439371,0.00168467
0.745207,0.604259,-0.416063,0.00166993
0.722271,0.621432,-0.432397,0.00197329
0.722271,0.621432,-0.432397,0.00197329
0.730781,0.624626,-0.42823,0.00166175
0.728927,0.623213,-0.418244,0.00209695
0.728927,0.623213,-0.418244,0.00209695
0.742587,0.603618,-0.417789,0.00156362
0.742456,0.586116,-0.431658,0.00198257
0.756858,0.57516,-0.428207,0.00170594
0.757423,0.567049,-0.429207,0.00202272
0.778896,0.546876,-0.421637,0.00254065
0.778896,0.546876,-0.421637,0.00254065
0.778896,0.546876,-0.421637,0.00254065
0.778896,0.546876,-0.421637,0.00254065
0.778896,0.546876,-0.421637,0.00254065
0.778896,0.546876,-0.421637,0.00254065
0.791112,0.571634,-0.424113,0.00183651
0.770495,0.585759,-0.438256,0.00163945
0.770495,0.585759,-0.438256,0.00163945
0.795043,0.580445,-0.445939,0.0016649
0.770828,0.573481,-0.431438,0.0017428
0.783946,0.594903,-0.433119,0.00160867
0.80623,0.607849,-0.442,0.00163028
0.792388,0.614061,-0.442985,0.00152529
0.803998,0.630436,-0.439174,0.00189632
0.810263,0.60857,-0.443119,0.00129385
0.810263,0.60857,-0.443119,0.00129385
0.802908,0.628449,-0.446914,0.00134907
0.797808,0.645582,-0.430677,0.00230814
0.797808,0.645582,-0.430677,0.00230814
0.790874,0.626123,-0.442741,0.00163598
0.790874,0.626123,-0.442741,0.00163598
0.790874,0.626123,-0.442741,0.00163598
0.790874,0.626123,-0.442741,0.00163598
0.81398,0.633889,-0.446017,0.00171198
0.81398,0.633889,-0.446017,0.00171198
0.81398,0.633889,-0.446017,0.00171198
0.789975,0.612815,-0.445741,0.00154935
0.809313,0.616201,-0.457105,0.00128739
0.809313,0.616201,-0.457105,0.00128739
0.809313,0.616201,-0.457105,0.00128739
0.831726,0.635259,-0.441247,0.00247569
0.843388,0.626355,-0.440753,0.00240135
0.843388,0.626355,-0.440753,0.00240135
0.831877,0.626821,-0.455176,0.00132841
0.817542,0.604132,-0.454965,0.0011674
0.817542,0.604132,-0.454965,0.0011674
0.819048,0.623247,-0.436933,0.00253139
0.819048,0.623247,-0.436933,0.00253139
0.81097,0.601643,-0.445186,0.00160523
0.794612,0.590489,-0.437725,0.00135375
0.794612,0.590489,-0.437725,0.00135375
0.810724,0.600325,-0.445306,0.00134121
0.810724,0.600325,-0.445306,0.00134121
0.805598,0.58088,-0.444624,0.00159411
0.829826,0.59089,-0.430528,0.00171032
0.829826,0.59089,-0.430528,0.00171032
0.80853,0.57593,-0.438179,0.00181254
0.80853,0.57593,-0.438179,0.00181254
0.791266,0.568214,-0.434986,0.00174637
0.795243,0.564234,-0.423211,0.00158725
0.785773,0.576914,-0.440117,0.00177778
0.785773,0.576914,-0.440117,0.00177778
0.785773,0.576914,-0.440117,0.00177778
0.785773,0.576914,-0.440117,0.00177778
0.765575,0.587527,-0.435228,0.00160886
0.765575,0.587527,-0.435228,0.00160886
0.780417,0.607997,-0.441517,0.00130221
0.795026,0.632106,-0.446045,0.001466
0.795249,0.636226,-0.447468,0.00148369
0.809377,0.630786,-0.445586,0.00159972
0.805702,0.613462,-0.438693,0.00229335
0.797503,0.615947,-0.443161,0.00147086
0.785639,0.63451,-0.45102,0.00143044
0.785639,0.63451,-0.45102,0.00143044
0.785639,0.63451,-0.45102,0.00143044
0.785639,0.63451,-0.45102,0.00143044
0.77777,0.657282,-0.436998,0.00206625
0.77777,0.657282,-0.436998,0.00206625
0.783826,0.681907,-0.432848,0.00411715
0.785705,0.674644,-0.435325,0.00187772
0.785705,0.674644,-0.435325,0.00187772
0.785705,0.674644,-0.435325,0.00187772
0.785705,0.674644,-0.435325,0.00187772
0.785705,0.674644,-0.435325,0.00187772
0.785705,0.674644,-0.435325,0.00187772
0.788642,0.672903,-0.42903,0.00245023
0.77098,0.670555,-0.435509,0.00233626
0.767948,0.661072,-0.434664,0.00191741
0.780263,0.650838,-0.429998,0.00243416
0.780263,0.650838,-0.429998,0.00243416
0.765903,0.66923,-0.43596,0.00176361
0.765903,0.66923,-0.43596,0.00176361
0.784522,0.651995,-0.436246,0.00176774
0.784522,0.651995,-0.436246,0.00176774
0.784522,0.651995,-0.436246,0.00176774
0.784522,0.651995,-0.436246,0.00176774
0.76865,0.658497,-0.43704,0.00182726
0.786641,0.638658,-0.432399,0.00201855
0.786641,0.638658,-0.432399,0.00201855
0.777459,0.634006,-0.436458,0.00145572
0.800308,0.652543,-0.440335,0.00165042
0.783075,0.64079,-0.442168,0.00151271
0.776848,0.651142,-0.442396,0.0017753
0.784531,0.649391,-0.451985,0.00147896
0.784531,0.649391,-0.451985,0.00147896
0.784531,0.649391,-0.451985,0.00147896
0.784531,0.649391,-0.451985,0.00147896
0.769156,0.666686,-0.429662,0.00245079
0.769156,0.666686,-0.429662,0.00245079
0.769156,0.666686,-0.429662,0.00245079
0.75645,0.677178,-0.426898,0.00249875
0.75645,0.677178,-0.426898,0.00249875
0.747389,0.689625,-0.399247,0.00362544
0.747389,0.689625,-0.399247,0.00362544
0.756381,0.709068,-0.392267,0.00382497
0.756381,0.709068,-0.392267,0.00382497
0.745332,0.697016,-0.399702,0.00264724
0.765942,0.70436,-0.413151,0.00316173
0.776212,0.686101,-0.423509,0.00201151
0.776212,0.686101,-0.423509,0.00201151
0.770097,0.668573,-0.424683,0.00244238
0.790139,0.646573,-0.448852,0.00214883
0.790139,0.646573,-0.448852,0.00214883
0.790139,0.646573,-0.448852,0.00214883
0.790139,0.646573,-0.448852,0.00214883
0.790139,0.646573,-0.448852,0.00214883
0.799718,0.632291,-0.445274,0.00191766
0.786794,0.638481,-0.443644,0.00148015
0.786794,0.638481,-0.443644,0.00148015
0.769754,0.653834,-0.433959,0.00194784
0.767627,0.636386,-0.426956,0.00359437
0.745463,0.644992,-0.426349,0.00175037
0.738982,0.634692,-0.434862,0.00163972
0.738982,0.634692,-0.434862,0.00163972
0.738982,0.634692,-0.434862,0.00163972
0.738982,0.634692,-0.434862,0.00163972
0.729986,0.623323,-0.415431,0.00163949
0.729986,0.623323,-0.415431,0.00163949
0.733437,0.646009,-0.422495,0.0021076
0.734289,0.662111,-0.428544,0.0021415
0.741533,0.651722,-0.424639,0.00227669
0.738131,0.627048,-0.432032,0.00154448
0.729675,0.631766,-0.415656,0.00177185
0.74962,0.644763,-0.429083,0.00183777
0.739725,0.638685,-0.421453,0.00183654
0.739725,0.638685,-0.421453,0.00183654
0.727901,0.626686,-0.429314,0.00215347
0.727722,0.64279,-0.41375,0.00194448
0.712062,0.625995,-0.418206,0.00213733
0.72833,0.647109,-0.426419,0.00235414
0.745393,0.623923,-0.430958,0.00153065
0.7437,0.620929,-0.426068,0.00147539
0.730003,0.615785,-0.425423,0.00167011
0.730003,0.615785,-0.425423,0.00167011
0.730003,0.615785,-0.425423,0.00167011
0.714753,0.637659,-0.414903,0.00201479
0.738237,0.633301,-0.434712,0.00180632
0.762107,0.632904,-0.439535,0.00167307
0.762107,0.632904,-0.439535,0.00167307
0.762107,0.632904,-0.439535,0.00167307
0.784247,0.656884,-0.445202,0.00194446
0.784247,0.656884,-0.445202,0.00194446
0.803156,0.664744,-0.437486,0.00284818
0.803156,0.664744,-0.437486,0.00284818
0.803156,0.664744,-0.437486,0.00284818
0.803156,0.664744,-0.437486,0.00284818
0.790835,0.639833,-0.437417,0.0017445
0.798728,0.644018,-0.435742,0.00243684
0.816224,0.619357,-0.443698,0.00135022
0.793258,0.625716,-0.439068,0.00176462
0.768325,0.639036,-0.441501,0.00178231
0.768325,0.639036,-0.441501,0.00178231
0.768325,0.639036,-0.441501,0.00178231
0.774557,0.626693,-0.442551,0.00147138
0.761243,0.621055,-0.434338,0.0014295
0.77267,0.633852,-0.445944,0.00164114
0.77267,0.633852,-0.445944,0.00164114
0.77267,0.633852,-0.445944,0.00164114
0.772749,0.621319,-0.445671,0.0014578
0.772749,0.621319,-0.445671,0.0014578
0.772749,0.621319,-0.445671,0.0014578
0.754129,0.632817,-0.429449,0.00187657
0.749795,0.646879,-0.437893,0.00193796
0.749795,0.646879,-0.437893,0.00193796
0.749795,0.646879,-0.437893,0.00193796
0.749795,0.646879,-0.437893,0.00193796
0.749795,0.646879,-0.437893,0.00193796
0.749795,0.646879,-0.437893,0.00193796
0.749795,0.646879,-0.437893,0.00193796
0.770745,0.65775,-0.439801,0.00164367
0.766763,0.644501,-0.429647,0.00252898
0.766763,0.644501,-0.429647,0.00252898
0.761651,0.641869,-0.431919,0.00191731
0.761651,0.641869,-0.431919,0.00191731
0.786621,0.643093,-0.447363,0.00157903
0.786621,0.643093,-0.447363,0.00157903
0.786621,0.643093,-0.447363,0.00157903
0.809051,0.659462,-0.441874,0.00325815
0.809051,0.659462,-0.441874,0.00325815
0.788585,0.68371,-0.430504,0.00277723
0.788585,0.68371,-0.430504,0.00277723
0.788585,0.68371,-0.430504,0.00277723
0.788585,0.68371,-0.430504,0.00277723
0.796354,0.689123,-0.423771,0.00275424
0.774584,0.665409,-0.424086,0.00304984
0.774584,0.665409,-0.424086,0.00304984
0.765586,0.676073,-0.42087,0.00268647
0.762838,0.65185,-0.439096,0.00173743
0.771834,0.657311,-0.425973,0.00227346
0.767773,0.656905,-0.428532,0.0027351
0.789234,0.647099,-0.439873,0.00178699
0.771357,0.640059,-0.443344,0.001455
0.753062,0.634135,-0.438196,0.00151468
0.738597,0.639569,-0.426839,0.0017345
0.738597,0.639569,-0.426839,0.0017345
0.738597,0.639569,-0.426839,0.0017345
0.738597,0.639569,-0.426839,0.0017345
0.745873,0.629162,-0.424445,0.00148397
0.745873,0.629162,-0.424445,0.00148397
0.752017,0.641026,-0.427048,0.00200112
0.750318,0.638667,-0.422119,0.00239801
0.750318,0.638667,-0.422119,0.00239801
0.73816,0.661353,-0.421861,0.00208052
0.734787,0.642095,-0.420735,0.00187354
0.747517,0.653423,-0.422022,0.00220562
0.738537,0.676858,-0.418134,0.00183314
0.738537,0.676858,-0.418134,0.00183314
0.738537,0.676858,-0.418134,0.00183314
0.738537,0.676858,-0.418134,0.00183314
0.739697,0.665836,-0.42512,0.00199261
0.739697,0.665836,-0.42512,0.00199261
0.739697,0.665836,-0.42512,0.00199261
0.739697,0.665836,-0.42512,0.00199261
0.730403,0.647209,-0.418619,0.00213138
0.734578,0.648446,-0.419584,0.00214728
0.75011,0.67031,-0.422039,0.00227767
0.761835,0.664115,-0.439038,0.00181735
0.761835,0.664115,-0.439038,0.00181735
0.754875,0.64509,-0.434905,0.00172087
0.754875,0.64509,-0.434905,0.00172087
0.754875,0.64509,-0.434905,0.00172087
0.754875,0.64509,-0.434905,0.00172087
0.740207,0.656518,-0.434423,0.00197722
0.740207,0.656518,-0.434423,0.00197722
0.740207,0.656518,-0.434423,0.00197722
0.74785,0.647527,-0.432595,0.00183853
0.74785,0.647527,-0.432595,0.00183853
0.771337,0.637359,-0.430104,0.00144475
0.784619,0.638261,-0.44791,0.00162066
0.784619,0.638261,-0.44791,0.00162066
0.784619,0.638261,-0.44791,0.00162066
0.784619,0.638261,-0.44791,0.00162066
0.768594,0.6473,-0.440819,0.00195501
0.77984,0.627334,-0.438905,0.00130964
0.777504,0.637255,-0.434583,0.00255325
0.785477,0.644448,-0.444036,0.00184555
0.785477,0.644448,-0.444036,0.00184555
0.770027,0.621098,-0.43831,0.00153618
0.773572,0.631066,-0.442094,0.00154419
0.785274,0.607845,-0.444317,0.00131128
0.762342,0.598548,-0.439543,0.00169232
0.757735,0.616503,-0.43424,0.00156618
0.736463,0.615288,-0.425519,0.00195087
0.734836,0.612327,-0.428667,0.00172904
0.734836,0.612327,-0.428667,0.00172904
0.754133,0.603807,-0.433633,0.0019602
0.755387,0.599626,-0.436628,0.00172975
0.754326,0.574789,-0.431807,0.00184259
0.745525,0.579619,-0.426232,0.00171277
0.745525,0.579619,-0.426232,0.00171277
0.758022,0.577093,-0.432196,0.00164807
0.766533,0.581479,-0.434647,0.0017691
0.766533,0.581479,-0.434647,0.0017691
0.766533,0.581479,-0.434647,0.0017691
0.768565,0.589339,-0.425889,0.00148875
0.775557,0.603362,-0.443804,0.00133174
0.797053,0.618186,-0.448568,0.00114851
0.797053,0.618186,-0.448568,0.00114851
0.797053,0.618186,-0.448568,0.00114851
0.797053,0.618186,-0.448568,0.00114851
0.782713,0.620131,-0.441648,0.00298576
0.799157,0.615363,-0.442913,0.00159024
0.799714,0.629597,-0.442731,0.00171774
0.79423,0.640391,-0.446196,0.00144611
0.814815,0.640907,-0.434201,0.00198383
0.790423,0.631288,-0.435741,0.00176683
0.767681,0.624814,-0.436414,0.0013901
0.767681,0.624814,-0.436414,0.0013901
0.775155,0.629442,-0.4433,0.00148134
0.754567,0.619857,-0.435909,0.00152583
0.754567,0.619857,-0.435909,0.00152583
0.771827,0.630064,-0.439583,0.00139622
0.753111,0.617192,-0.4458,0.00142411
0.753111,0.617192,-0.4458,0.00142411
0.753111,0.617192,-0.4458,0.00142411
0.753111,0.617192,-0.4458,0.00142411
0.753111,0.617192,-0.4458,0.00142411
0.753111,0.617192,-0.4458,0.00142411
0.753111,0.617192,-0.4458,0.00142411
0.753111,0.617192,-0.4458,0.00142411
0.749042,0.605053,-0.432117,0.00145191
0.724055,0.601519,-0.42157,0.00203343
0.726162,0.604212,-0.421764,0.00179114
0.722627,0.601961,-0.416853,0.0018376
0.71748,0.606871,-0.433264,0.00183709
0.71748,0.606871,-0.433264,0.00183709
0.71748,0.606871,-0.433264,0.00183709
0.71748,0.606871,-0.433264,0.00183709
0.71748,0.606871,-0.433264,0.00183709
0.71748,0.606871,-0.433264,0.00183709
0.71748,0.606871,-0.433264,0.00183709
0.71748,0.606871,-0.433264,0.00183709
0.71748,0.606871,-0.433264,0.00183709
0.71748,0.606871,-0.433264,0.00183709
0.71748,0.606871,-0.433264,0.00183709
0.71748,0.606871,-0.433264,0.00183709
0.738478,0.622925,-0.430035,0.00176557
0.742126,0.620033,-0.433458,0.00141127
0.766767,0.609889,-0.44589,0.00149121
0.7737,0.608911,-0.444734,0.00169042
0.797789,0.58512,-0.444994,0.00164294
0.790328,0.59808,-0.45239,0.00142923
0.783591,0.578342,-0.441843,0.00164852
0.799554,0.569394,-0.431239,0.00199512
0.794555,0.56963,-0.426329,0.00194442
0.794555,0.56963,-0.426329,0.00194442
0.785685,0.59306,-0.45152,0.00163896
0.785685,0.59306,-0.45152,0.00163896
0.785685,0.59306,-0.45152,0.00163896
0.785685,0.59306,-0.45152,0.00163896
0.785685,0.59306,-0.45152,0.00163896
0.785685,0.59306,-0.45152,0.00163896
0.7939,0.611686,-0.45286,0.00163592
0.804016,0.59633,-0.437136,0.00158626
0.794578,0.58816,-0.436459,0.0014145
0.798814,0.603221,-0.451984,0.00162113
0.798814,0.603221,-0.451984,0.00162113
0.798814,0.603221,-0.451984,0.00162113
0.798814,0.603221,-0.451984,0.00162113
0.798814,0.603221,-0.451984,0.00162113
0.798212,0.596059,-0.438701,0.00243157
0.796743,0.594174,-0.446212,0.00145703
0.796743,0.594174,-0.446212,0.00145703
0.796743,0.594174,-0.446212,0.00145703
0.782959,0.587177,-0.441146,0.00145598
0.782959,0.587177,-0.441146,0.00145598
0.776266,0.585947,-0.43864,0.00153497
0.776266,0.585947,-0.43864,0.00153497
0.776266,0.585947,-0.43864,0.00153497
0.776266,0.585947,-0.43864,0.00153497
0.767516,0.589458,-0.428043,0.00153308
0.767516,0.589458,-0.428043,0.00153308
0.767516,0.589458,-0.428043,0.00153308
0.761669,0.60709,-0.438016,0.00186293
0.761669,0.60709,-0.438016,0.00186293
0.761669,0.60709,-0.438016,0.00186293
0.736941,0.605303,-0.433254,0.00147381
0.736941,0.605303,-0.433254,0.00147381
0.754515,0.584543,-0.432362,0.00180747
0.754515,0.584543,-0.432362,0.00180747
0.758301,0.581524,-0.438797,0.00153461
0.758301,0.581524,-0.438797,0.00153461
0.761057,0.585695,-0.426055,0.00163251
0.746311,0.571566,-0.419239,0.00207857
0.743871,0.576016,-0.416987,0.00211467
0.743871,0.576016,-0.416987,0.00211467
0.743871,0.576016,-0.416987,0.00211467
0.751243,0.573748,-0.41965,0.00181837
0.750994,0.588959,-0.428102,0.00173278
0.748906,0.564204,-0.42009,0.00252286
0.747666,0.56621,-0.418006,0.00176711
0.732713,0.570796,-0.405504,0.00182166
0.757551,0.549929,-0.406053,0.00236253
0.733028,0.565909,-0.413252,0.00234918
0.721156,0.578225,-0.414241,0.0021157
0.71541,0.588874,-0.406062,0.00181108
0.723785,0.604509,-0.418229,0.00206522
0.73566,0.588932,-0.41683,0.00192236
0.73566,0.588932,-0.41683,0.00192236
0.74322,0.594989,-0.420627,0.00174701
0.741067,0.605131,-0.426125,0.0017201
0.741067,0.605131,-0.426125,0.0017201
0.74618,0.591236,-0.42634,0.0017562
0.726016,0.607739,-0.429365,0.00180359
0.713241,0.590748,-0.41255,0.00195375
0.713241,0.590748,-0.41255,0.00195375
0.706491,0.603647,-0.415899,0.00243405
0.701464,0.589496,-0.405328,0.00234984
0.701464,0.589496,-0.405328,0.00234984
0.701464,0.589496,-0.405328,0.00234984
0.701464,0.589496,-0.405328,0.00234984
0.701464,0.589496,-0.405328,0.00234984
0.713444,0.601718,-0.401698,0.00225413
0.731394,0.616791,-0.414231,0.00183767
0.716495,0.611878,-0.406063,0.00202744
0.722451,0.592686,-0.431736,0.00202273
0.722451,0.592686,-0.431736,0.00202273
0.722451,0.592686,-0.431736,0.00202273
0.722451,0.592686,-0.431736,0.00202273
0.722451,0.592686,-0.431736,0.00202273
0.722451,0.592686,-0.431736,0.00202273
0.722451,0.592686,-0.431736,0.00202273
